"292713"	"Qc-SNARE Proteins"			"D050767"		"Qc-SNARE Proteins"			
"292714"	"Protoporphyrinogen Oxidase"			"D050768"		"Protoporphyrinogen Oxidase"			
"292715"	"Isovaleryl-CoA Dehydrogenase"			"D050769"		"Isovaleryl-CoA Dehydrogenase"			
"292716"	"Glutaryl-CoA Dehydrogenase"			"D050770"		"Glutaryl-CoA Dehydrogenase"			
"292717"	"Complement C5b"			"D050776"		"Complement C5b"			
"292718"	"NFATC Transcription Factors"			"D050778"		"NFATC Transcription Factors"			
"292719"	"Nuclear Factor 90 Proteins"			"D050779"		"Nuclear Factor 90 Proteins"			
"292720"	"Transcranial Magnetic Stimulation"			"D050781"		"Transcranial Magnetic Stimulation"			
"292721"	"Esophageal pH Monitoring"			"D050782"		"Esophageal pH Monitoring"			
"292722"	"Proto-Oncogene Proteins c-ets"			"D050783"		"Proto-Oncogene Proteins c-ets"			
"292723"	"Proto-Oncogene Protein c-ets-1"			"D050784"		"Proto-Oncogene Protein c-ets-1"			
"292724"	"Cryoanesthesia"			"D050785"		"Cryoanesthesia"			
"292725"	"Gastric Hypothermia"			"D050786"		"Gastric Hypothermia"			
"292726"	"Proto-Oncogene Protein c-ets-2"			"D050787"		"Proto-Oncogene Protein c-ets-2"			
"292727"	"Alanine Dehydrogenase"			"D050788"		"Alanine Dehydrogenase"			
"292728"	"Glycine Dehydrogenase"			"D050789"		"Glycine Dehydrogenase"			
"292729"	"Glutamate Synthase (NADH)"			"D050790"		"Glutamate Synthase (NADH)"			
"292730"	"STAT Transcription Factors"			"D050791"		"STAT Transcription Factors"			
"292731"	"Circulatory Arrest, Deep Hypothermia Induced"			"D050792"		"Circulatory Arrest, Deep Hypothermia Induced"			
"292732"	"Orthodontic Extrusion"			"D050793"		"Orthodontic Extrusion"			
"292733"	"STAT1 Transcription Factor"			"D050794"		"STAT1 Transcription Factor"			
"292734"	"STAT2 Transcription Factor"			"D050795"		"STAT2 Transcription Factor"			
"292735"	"STAT3 Transcription Factor"			"D050796"		"STAT3 Transcription Factor"			
"292736"	"STAT4 Transcription Factor"			"D050797"		"STAT4 Transcription Factor"			
"292737"	"SUNCT Syndrome"			"D050798"		"SUNCT Syndrome"			
"292738"	"STAT5 Transcription Factor"			"D050799"		"STAT5 Transcription Factor"			
"292739"	"STAT6 Transcription Factor"			"D050800"		"STAT6 Transcription Factor"			
"292740"	"Ternary Complex Factors"			"D050801"		"Ternary Complex Factors"			
"292741"	"Valine Dehydrogenase (NADP+)"			"D050802"		"Valine Dehydrogenase (NADP+)"			
"292742"	"Leucine Dehydrogenase"			"D050803"		"Leucine Dehydrogenase"			
"292743"	"D-Aspartate Oxidase"			"D050804"		"D-Aspartate Oxidase"			
"292744"	"Wandering Spleen"			"D050805"		"Wandering Spleen"			
"292745"	"Arthroplasty, Replacement, Finger"			"D050806"		"Arthroplasty, Replacement, Finger"			
"292746"	"ets-Domain Protein Elk-1"			"D050807"		"ets-Domain Protein Elk-1"			
"292747"	"ets-Domain Protein Elk-4"			"D050808"		"ets-Domain Protein Elk-4"			
"292748"	"POU Domain Factors"			"D050809"		"POU Domain Factors"			
"292749"	"Octamer Transcription Factors"			"D050810"		"Octamer Transcription Factors"			
"292750"	"Octamer Transcription Factor-1"			"D050811"		"Octamer Transcription Factor-1"			
"292751"	"Split-Brain Procedure"			"D050812"		"Split-Brain Procedure"			
"292752"	"Octamer Transcription Factor-2"			"D050813"		"Octamer Transcription Factor-2"			
"292753"	"Octamer Transcription Factor-3"			"D050814"		"Octamer Transcription Factor-3"			
"292754"	"Fractures, Compression"			"D050815"		"Fractures, Compression"			
"292755"	"Octamer Transcription Factor-6"			"D050816"		"Octamer Transcription Factor-6"			
"292756"	"Transcription Factor Pit-1"			"D050817"		"Transcription Factor Pit-1"			
"292757"	"Transcription Factor Brn-3"			"D050818"		"Transcription Factor Brn-3"			
"292758"	"Transcription Factor Brn-3A"			"D050819"		"Transcription Factor Brn-3A"			
"292759"	"Transcription Factor Brn-3B"			"D050820"		"Transcription Factor Brn-3B"			
"292760"	"Transcription Factor Brn-3C"			"D050821"		"Transcription Factor Brn-3C"			
"292761"	"Cytokine Receptor gp130"			"D050822"		"Cytokine Receptor gp130"			
"292762"	"Hand Joints"			"D050823"		"Hand Joints"			
"292763"	"Carpal Joints"			"D050824"		"Carpal Joints"			
"292764"	"Synaptosomal-Associated Protein 25"			"D050825"		"Synaptosomal-Associated Protein 25"			
"292765"	"Suppressor of Cytokine Signaling Proteins"			"D050826"		"Suppressor of Cytokine Signaling Proteins"			
"292766"	"Syntaxin 1"			"D050827"		"Syntaxin 1"			
"292767"	"Protein Inhibitors of Activated STAT"			"D050828"		"Protein Inhibitors of Activated STAT"			
"292768"	"L-Amino Acid Oxidase"			"D050830"		"L-Amino Acid Oxidase"			
"292769"	"Interferon-Stimulated Gene Factor 3"			"D050832"		"Interferon-Stimulated Gene Factor 3"			
"292770"	"Interferon-Stimulated Gene Factor 3, alpha Subunit"			"D050833"		"Interferon-Stimulated Gene Factor 3, alpha Subunit"			
"292771"	"Interferon-Stimulated Gene Factor 3, gamma Subunit"			"D050834"		"Interferon-Stimulated Gene Factor 3, gamma Subunit"			
"292772"	"Interferon Regulatory Factors"			"D050835"		"Interferon Regulatory Factors"			
"292773"	"Interferon Regulatory Factor-2"			"D050836"		"Interferon Regulatory Factor-2"			
"292774"	"Oxidoreductases Acting on Aldehyde or Oxo Group Donors"			"D050837"		"Oxidoreductases Acting on Aldehyde or Oxo Group Donors"			
"292775"	"Interferon Regulatory Factor-3"			"D050838"		"Interferon Regulatory Factor-3"			
"292776"	"Interferon Regulatory Factor-7"			"D050839"		"Interferon Regulatory Factor-7"			
"292777"	"Glycine Dehydrogenase (Decarboxylating)"			"D050841"		"Glycine Dehydrogenase (Decarboxylating)"			
"292778"	"1-Pyrroline-5-Carboxylate Dehydrogenase"			"D050842"		"1-Pyrroline-5-Carboxylate Dehydrogenase"			
"292779"	"Interferon Regulatory Factor-1"			"D050856"		"Interferon Regulatory Factor-1"			
"292780"	"Synaptotagmins"			"D050857"		"Synaptotagmins"			
"292781"	"Betalains"			"D050858"		"Betalains"			
"292782"	"Betacyanins"			"D050859"		"Betacyanins"			
"292783"	"Betaxanthins"			"D050860"		"Betaxanthins"			
"292784"	"Synaptotagmin II"			"D050861"		"Synaptotagmin II"			
"292785"	"Oxidoreductases Acting on Sulfur Group Donors"			"D050862"		"Oxidoreductases Acting on Sulfur Group Donors"			
"292786"	"Synaptotagmin I"			"D050863"		"Synaptotagmin I"			
"292787"	"Sulfite Reductase (NADPH)"			"D050864"		"Sulfite Reductase (NADPH)"			
"292788"	"Liquid Crystals"			"D050866"		"Liquid Crystals"			
"292789"	"Sulfite Oxidase"			"D050876"		"Sulfite Oxidase"			
"292790"	"Sarcosine Oxidase"			"D050879"		"Sarcosine Oxidase"			
"292791"	"p300-CBP Transcription Factors"			"D050880"		"p300-CBP Transcription Factors"			
"292792"	"E1A-Associated p300 Protein"			"D050881"		"E1A-Associated p300 Protein"			
"292793"	"CREB-Binding Protein"			"D050882"		"CREB-Binding Protein"			
"292794"	"HSC70 Heat-Shock Proteins"			"D050883"		"HSC70 Heat-Shock Proteins"			
"292795"	"HSP72 Heat-Shock Proteins"			"D050884"		"HSP72 Heat-Shock Proteins"			
"292796"	"Hydrogensulfite Reductase"			"D050885"		"Hydrogensulfite Reductase"			
"292797"	"HSP20 Heat-Shock Proteins"			"D050886"		"HSP20 Heat-Shock Proteins"			
"292798"	"Heat-Shock Proteins, Small"			"D050888"		"Heat-Shock Proteins, Small"			
"292799"	"Sulfite Reductase (Ferredoxin)"			"D050889"		"Sulfite Reductase (Ferredoxin)"			
"292800"	"HSP30 Heat-Shock Proteins"			"D050890"		"HSP30 Heat-Shock Proteins"			
"292801"	"Oxidoreductases Acting on CH-NH2 Group Donors"			"D050891"		"Oxidoreductases Acting on CH-NH2 Group Donors"			
"292802"	"Sarcosine Dehydrogenase"			"D050892"		"Sarcosine Dehydrogenase"			
"292803"	"Dimethylglycine Dehydrogenase"			"D050893"		"Dimethylglycine Dehydrogenase"			
"292804"	"Nitrate Reductase (NADH)"			"D050895"		"Nitrate Reductase (NADH)"			
"292805"	"Nitrate Reductase (NAD(P)H)"			"D050896"		"Nitrate Reductase (NAD(P)H)"			
"292806"	"Nitrate Reductase (NADPH)"			"D050897"		"Nitrate Reductase (NADPH)"			
"292807"	"Nitrite Reductase (NAD(P)H)"			"D050898"		"Nitrite Reductase (NAD(P)H)"			
"292808"	"GMP Reductase"			"D050899"		"GMP Reductase"			
"292809"	"Ferredoxin-Nitrite Reductase"			"D050900"		"Ferredoxin-Nitrite Reductase"			
"292810"	"Nitrate Reductase"			"D050901"		"Nitrate Reductase"			
"292811"	"Sulfite Dehydrogenase"			"D050902"		"Sulfite Dehydrogenase"			
"292812"	"Nicotinamide N-Methyltransferase"			"D050903"		"Nicotinamide N-Methyltransferase"			
"292813"	"Homocysteine S-Methyltransferase"			"D050904"		"Homocysteine S-Methyltransferase"			
"292814"	"TRPV Cation Channels"			"D050916"		"TRPV Cation Channels"			
"292815"	"Phosphatidylethanolamine N-Methyltransferase"			"D050918"		"Phosphatidylethanolamine N-Methyltransferase"			
"292816"	"Basic Reproduction Number"			"D050936"		"Basic Reproduction Number"			
"292817"	"Guanidinoacetate N-Methyltransferase"			"D050937"		"Guanidinoacetate N-Methyltransferase"			
"292818"	"Glycine N-Methyltransferase"			"D050938"		"Glycine N-Methyltransferase"			
"292819"	"Gene Fusion"			"D050939"		"Gene Fusion"			
"292820"	"Betaine-Homocysteine S-Methyltransferase"			"D050940"		"Betaine-Homocysteine S-Methyltransferase"			
"292821"	"Phosphatidyl-N-Methylethanolamine N-Methyltransferase"			"D050941"		"Phosphatidyl-N-Methylethanolamine N-Methyltransferase"			
"292822"	"HSP40 Heat-Shock Proteins"			"D050956"		"HSP40 Heat-Shock Proteins"			
"292823"	"HSP110 Heat-Shock Proteins"			"D050957"		"HSP110 Heat-Shock Proteins"			
"292824"	"HSP47 Heat-Shock Proteins"			"D050958"		"HSP47 Heat-Shock Proteins"			
"292825"	"Glycine Decarboxylase Complex"			"D050959"		"Glycine Decarboxylase Complex"			
"292826"	"Aminomethyltransferase"			"D050960"		"Aminomethyltransferase"			
"292827"	"Glycine Decarboxylase Complex H-Protein"			"D050961"		"Glycine Decarboxylase Complex H-Protein"			
"292828"	"Basic-Leucine Zipper Transcription Factors"			"D050976"		"Basic-Leucine Zipper Transcription Factors"			
"292829"	"Maf Transcription Factors"			"D050977"		"Maf Transcription Factors"			
"292830"	"Maf Transcription Factors, Small"			"D050978"		"Maf Transcription Factors, Small"			
"292831"	"GATA Transcription Factors"			"D050980"		"GATA Transcription Factors"			
"292832"	"Erythroid-Specific DNA-Binding Factors"			"D050981"		"Erythroid-Specific DNA-Binding Factors"			
"292833"	"GATA1 Transcription Factor"			"D050982"		"GATA1 Transcription Factor"			
"292834"	"NF-E2 Transcription Factor"			"D050983"		"NF-E2 Transcription Factor"			
"292835"	"NF-E2 Transcription Factor, p45 Subunit"			"D050984"		"NF-E2 Transcription Factor, p45 Subunit"			
"292836"	"MafK Transcription Factor"			"D050985"		"MafK Transcription Factor"			
"292837"	"YY1 Transcription Factor"			"D050986"		"YY1 Transcription Factor"			
"292838"	"Vesicle-Associated Membrane Protein 1"			"D050987"		"Vesicle-Associated Membrane Protein 1"			
"292839"	"Vesicle-Associated Membrane Protein 2"			"D050988"		"Vesicle-Associated Membrane Protein 2"			
"292840"	"GATA2 Transcription Factor"			"D050989"		"GATA2 Transcription Factor"			
"292841"	"GATA3 Transcription Factor"			"D050990"		"GATA3 Transcription Factor"			
"292842"	"GATA4 Transcription Factor"			"D050991"		"GATA4 Transcription Factor"			
"292843"	"GATA5 Transcription Factor"			"D050992"		"GATA5 Transcription Factor"			
"292844"	"GATA6 Transcription Factor"			"D050993"		"GATA6 Transcription Factor"			
"292845"	"Voltage-Dependent Anion Channels"			"D050994"		"Voltage-Dependent Anion Channels"			
"292846"	"Voltage-Dependent Anion Channel 1"			"D050995"		"Voltage-Dependent Anion Channel 1"			
"292847"	"Voltage-Dependent Anion Channel 2"			"D050996"		"Voltage-Dependent Anion Channel 2"			
"292848"	"Nanomedicine"			"D050997"		"Nanomedicine"			
"292849"	"bcl-2 Homologous Antagonist-Killer Protein"			"D050998"		"bcl-2 Homologous Antagonist-Killer Protein"			
"292850"	"Apoptosis Regulatory Proteins"			"D051017"		"Apoptosis Regulatory Proteins"			
"292851"	"bcl-X Protein"			"D051020"		"bcl-X Protein"			
"292852"	"BH3 Interacting Domain Death Agonist Protein"			"D051023"		"BH3 Interacting Domain Death Agonist Protein"			
"292853"	"bcl-Associated Death Protein"			"D051025"		"bcl-Associated Death Protein"			
"292854"	"Phosphoribosylglycinamide Formyltransferase"			"D051026"		"Phosphoribosylglycinamide Formyltransferase"			
"292855"	"Phosphoribosylaminoimidazolecarboxamide Formyltransferase"			"D051027"		"Phosphoribosylaminoimidazolecarboxamide Formyltransferase"			
"292856"	"bcl-2-Associated X Protein"			"D051028"		"bcl-2-Associated X Protein"			
"292857"	"Apoptosis Inducing Factor"			"D051033"		"Apoptosis Inducing Factor"			
"292858"	"Inhibitor of Apoptosis Proteins"			"D051034"		"Inhibitor of Apoptosis Proteins"			
"292859"	"Large-Conductance Calcium-Activated Potassium Channels"			"D051036"		"Large-Conductance Calcium-Activated Potassium Channels"			
"292860"	"Large-Conductance Calcium-Activated Potassium Channel alpha Subunits"			"D051037"		"Large-Conductance Calcium-Activated Potassium Channel alpha Subunits"			
"292861"	"Large-Conductance Calcium-Activated Potassium Channel beta Subunits"			"D051038"		"Large-Conductance Calcium-Activated Potassium Channel beta Subunits"			
"292862"	"Leontopithecus"			"D051039"		"Leontopithecus"			
"292863"	"Vesicle-Associated Membrane Protein 3"			"D051040"		"Vesicle-Associated Membrane Protein 3"			
"292864"	"Glutamate Formimidoyltransferase"			"D051042"		"Glutamate Formimidoyltransferase"			
"292865"	"Amino-Acid N-Acetyltransferase"			"D051046"		"Amino-Acid N-Acetyltransferase"			
"292866"	"Dihydrolipoyllysine-Residue Acetyltransferase"			"D051047"		"Dihydrolipoyllysine-Residue Acetyltransferase"			
"292867"	"Diacylglycerol O-Acyltransferase"			"D051048"		"Diacylglycerol O-Acyltransferase"			
"292868"	"Sphingosine N-Acyltransferase"			"D051049"		"Sphingosine N-Acyltransferase"			
"292869"	"Serine O-Acetyltransferase"			"D051050"		"Serine O-Acetyltransferase"			
"292870"	"Acyl-Carrier Protein S-Acetyltransferase"			"D051051"		"Acyl-Carrier Protein S-Acetyltransferase"			
"292871"	"Complement Inactivating Agents"			"D051056"		"Complement Inactivating Agents"			
"292872"	"Proto-Oncogene Proteins c-akt"			"D051057"		"Proto-Oncogene Proteins c-akt"			
"292873"	"Oncogene Protein v-akt"			"D051058"		"Oncogene Protein v-akt"			
"292874"	"PTEN Phosphohydrolase"			"D051059"		"PTEN Phosphohydrolase"			
"292875"	"Proto-Oncogene Proteins c-fyn"			"D051076"		"Proto-Oncogene Proteins c-fyn"			
"292876"	"Atelidae"			"D051077"		"Atelidae"			
"292877"	"Platyrrhini"			"D051078"		"Platyrrhini"			
"292878"	"Catarrhini"			"D051079"		"Catarrhini"			
"292879"	"Acyl-Carrier Protein S-Malonyltransferase"			"D051080"		"Acyl-Carrier Protein S-Malonyltransferase"			
"292880"	"Glucosamine 6-Phosphate N-Acetyltransferase"			"D051081"		"Glucosamine 6-Phosphate N-Acetyltransferase"			
"292881"	"Homoserine O-Succinyltransferase"			"D051082"		"Homoserine O-Succinyltransferase"			
"292882"	"Proto-Oncogene Proteins c-ret"			"D051096"		"Proto-Oncogene Proteins c-ret"			
"292883"	"Glial Cell Line-Derived Neurotrophic Factor Receptors"			"D051097"		"Glial Cell Line-Derived Neurotrophic Factor Receptors"			
"292884"	"Glial Cell Line-Derived Neurotrophic Factors"			"D051098"		"Glial Cell Line-Derived Neurotrophic Factors"			
"292885"	"Tarsii"			"D051099"		"Tarsii"			
"292886"	"Glial Cell Line-Derived Neurotrophic Factor"			"D051100"		"Glial Cell Line-Derived Neurotrophic Factor"			
"292887"	"Neurturin"			"D051101"		"Neurturin"			
"292888"	"Serine C-Palmitoyltransferase"			"D051102"		"Serine C-Palmitoyltransferase"			
"292889"	"1-Acylglycerol-3-Phosphate O-Acyltransferase"			"D051103"		"1-Acylglycerol-3-Phosphate O-Acyltransferase"			
"292890"	"Receptors, Scavenger"			"D051116"		"Receptors, Scavenger"			
"292891"	"Scavenger Receptors, Class A"			"D051117"		"Scavenger Receptors, Class A"			
"292892"	"Scavenger Receptors, Class B"			"D051122"		"Scavenger Receptors, Class B"			
"292893"	"Scavenger Receptors, Class C"			"D051124"		"Scavenger Receptors, Class C"			
"292894"	"Scavenger Receptors, Class D"			"D051126"		"Scavenger Receptors, Class D"			
"292895"	"Scavenger Receptors, Class E"			"D051127"		"Scavenger Receptors, Class E"			
"292896"	"Scavenger Receptors, Class F"			"D051128"		"Scavenger Receptors, Class F"			
"292897"	"Receptors, Oxidized LDL"			"D051131"		"Receptors, Oxidized LDL"			
"292898"	"Rad51 Recombinase"			"D051135"		"Rad51 Recombinase"			
"292899"	"Selenium-Binding Proteins"			"D051137"		"Selenium-Binding Proteins"			
"292900"	"Selenoproteins"			"D051140"		"Selenoproteins"			
"292901"	"Retinol O-Fatty-Acyltransferase"			"D051142"		"Retinol O-Fatty-Acyltransferase"			
"292902"	"N-Acylsphingosine Galactosyltransferase"			"D051146"		"N-Acylsphingosine Galactosyltransferase"			
"292903"	"Ganglioside Galactosyltransferase"			"D051147"		"Ganglioside Galactosyltransferase"			
"292904"	"Selenoprotein P"			"D051149"		"Selenoprotein P"			
"292905"	"Methionine Sulfoxide Reductases"			"D051150"		"Methionine Sulfoxide Reductases"			
"292906"	"Selenoprotein W"			"D051151"		"Selenoprotein W"			
"292907"	"Clusterin"			"D051152"		"Clusterin"			
"292908"	"Wnt Proteins"			"D051153"		"Wnt Proteins"			
"292909"	"Wnt2 Protein"			"D051154"		"Wnt2 Protein"			
"292910"	"Wnt1 Protein"			"D051155"		"Wnt1 Protein"			
"292911"	"Frizzled Receptors"			"D051157"		"Frizzled Receptors"			
"292912"	"beta Catenin"			"D051176"		"beta Catenin"			
"292913"	"Catenins"			"D051177"		"Catenins"			
"292914"	"alpha Catenin"			"D051178"		"alpha Catenin"			
"292915"	"Plakins"			"D051179"		"Plakins"			
"292916"	"Desmoplakins"			"D051180"		"Desmoplakins"			
"292917"	"Desmosomal Cadherins"			"D051181"		"Desmosomal Cadherins"			
"292918"	"Desmogleins"			"D051182"		"Desmogleins"			
"292919"	"Desmoglein 1"			"D051183"		"Desmoglein 1"			
"292920"	"Desmoglein 3"			"D051184"		"Desmoglein 3"			
"292921"	"gamma Catenin"			"D051185"		"gamma Catenin"			
"292922"	"Armadillo Domain Proteins"			"D051186"		"Armadillo Domain Proteins"			
"292923"	"Desmocollins"			"D051187"		"Desmocollins"			
"292924"	"Knowledge Bases"			"D051188"		"Knowledge Bases"			
"292925"	"Murinae"			"D051189"		"Murinae"			
"292926"	"Plectin"			"D051190"		"Plectin"			
"292927"	"Plakophilins"			"D051191"		"Plakophilins"			
"292928"	"Receptors, Pattern Recognition"			"D051192"		"Receptors, Pattern Recognition"			
"292929"	"Toll-Like Receptors"			"D051193"		"Toll-Like Receptors"			
"292930"	"Toll-Like Receptor 1"			"D051194"		"Toll-Like Receptor 1"			
"292931"	"Toll-Like Receptor 2"			"D051195"		"Toll-Like Receptor 2"			
"292932"	"Toll-Like Receptor 3"			"D051196"		"Toll-Like Receptor 3"			
"292933"	"Toll-Like Receptor 4"			"D051197"		"Toll-Like Receptor 4"			
"292934"	"Toll-Like Receptor 5"			"D051198"		"Toll-Like Receptor 5"			
"292935"	"Toll-Like Receptor 7"			"D051199"		"Toll-Like Receptor 7"			
"292936"	"Toll-Like Receptor 8"			"D051200"		"Toll-Like Receptor 8"			
"292937"	"Toll-Like Receptor 10"			"D051201"		"Toll-Like Receptor 10"			
"292938"	"Toll-Like Receptor 6"			"D051216"		"Toll-Like Receptor 6"			
"292939"	"Toll-Like Receptor 9"			"D051217"		"Toll-Like Receptor 9"			
"292940"	"Lymphocyte Antigen 96"			"D051218"		"Lymphocyte Antigen 96"			
"292941"	"Pituitary Adenylate Cyclase-Activating Polypeptide"			"D051219"		"Pituitary Adenylate Cyclase-Activating Polypeptide"			
"292942"	"Pisiform Bone"			"D051220"		"Pisiform Bone"			
"292943"	"Triquetrum Bone"			"D051221"		"Triquetrum Bone"			
"292944"	"Trapezium Bone"			"D051222"		"Trapezium Bone"			
"292945"	"Trapezoid Bone"			"D051223"		"Trapezoid Bone"			
"292946"	"Capitate Bone"			"D051224"		"Capitate Bone"			
"292947"	"Hamate Bone"			"D051225"		"Hamate Bone"			
"292948"	"Geranyltranstransferase"			"D051228"		"Geranyltranstransferase"			
"292949"	"3-Phosphoshikimate 1-Carboxyvinyltransferase"			"D051229"		"3-Phosphoshikimate 1-Carboxyvinyltransferase"			
"292950"	"Farnesyltranstransferase"			"D051231"		"Farnesyltranstransferase"			
"292951"	"Geranylgeranyl-Diphosphate Geranylgeranyltransferase"			"D051232"		"Geranylgeranyl-Diphosphate Geranylgeranyltransferase"			
"292952"	"Receptors, Pituitary Adenylate Cyclase-Activating Polypeptide"			"D051236"		"Receptors, Pituitary Adenylate Cyclase-Activating Polypeptide"			
"292953"	"Receptors, Pituitary Adenylate Cyclase-Activating Polypeptide, Type I"			"D051237"		"Receptors, Pituitary Adenylate Cyclase-Activating Polypeptide, Type I"			
"292954"	"Receptors, Vasoactive Intestinal Polypeptide, Type I"			"D051238"		"Receptors, Vasoactive Intestinal Polypeptide, Type I"			
"292955"	"Receptors, Vasoactive Intestinal Peptide, Type II"			"D051239"		"Receptors, Vasoactive Intestinal Peptide, Type II"			
"292956"	"Caveolin 1"			"D051242"		"Caveolin 1"			
"292957"	"Caveolin 2"			"D051243"		"Caveolin 2"			
"292958"	"Caveolin 3"			"D051244"		"Caveolin 3"			
"292959"	"Retinal Bipolar Cells"			"D051245"		"Retinal Bipolar Cells"			
"292960"	"Glucose Transport Proteins, Facilitative"			"D051246"		"Glucose Transport Proteins, Facilitative"			
"292961"	"Sodium-Glucose Transport Proteins"			"D051247"		"Sodium-Glucose Transport Proteins"			
"292962"	"Retinal Horizontal Cells"			"D051248"		"Retinal Horizontal Cells"			
"292963"	"Oncogene Protein v-maf"			"D051256"		"Oncogene Protein v-maf"			
"292964"	"Proto-Oncogene Proteins c-maf"			"D051257"		"Proto-Oncogene Proteins c-maf"			
"292965"	"MafB Transcription Factor"			"D051258"		"MafB Transcription Factor"			
"292966"	"MafG Transcription Factor"			"D051259"		"MafG Transcription Factor"			
"292967"	"MafF Transcription Factor"			"D051260"		"MafF Transcription Factor"			
"292968"	"Granulomatosis, Orofacial"			"D051261"		"Granulomatosis, Orofacial"			
"292969"	"D-Alanine Transaminase"			"D051263"		"D-Alanine Transaminase"			
"292970"	"Nuclear Respiratory Factors"			"D051264"		"Nuclear Respiratory Factors"			
"292971"	"NF-E2-Related Factor 1"			"D051265"		"NF-E2-Related Factor 1"			
"292972"	"Nuclear Respiratory Factor 1"			"D051266"		"Nuclear Respiratory Factor 1"			
"292973"	"NF-E2-Related Factor 2"			"D051267"		"NF-E2-Related Factor 2"			
"292974"	"GA-Binding Protein Transcription Factor"			"D051268"		"GA-Binding Protein Transcription Factor"			
"292975"	"Sodium-Glucose Transporter 1"			"D051269"		"Sodium-Glucose Transporter 1"			
"292976"	"Headache Disorders, Primary"			"D051270"		"Headache Disorders, Primary"			
"292977"	"Headache Disorders, Secondary"			"D051271"		"Headache Disorders, Secondary"			
"292978"	"Glucose Transporter Type 1"			"D051272"		"Glucose Transporter Type 1"			
"292979"	"Glucose Transporter Type 2"			"D051273"		"Glucose Transporter Type 2"			
"292980"	"Glucose Transporter Type 3"			"D051274"		"Glucose Transporter Type 3"			
"292981"	"Glucose Transporter Type 4"			"D051275"		"Glucose Transporter Type 4"			
"292982"	"Leucine Transaminase"			"D051276"		"Leucine Transaminase"			
"292983"	"Succinyldiaminopimelate Transaminase"			"D051277"		"Succinyldiaminopimelate Transaminase"			
"292984"	"beta-Alanine-Pyruvate Transaminase"			"D051278"		"beta-Alanine-Pyruvate Transaminase"			
"292985"	"Tryptophan Transaminase"			"D051279"		"Tryptophan Transaminase"			
"292986"	"Glucose Transporter Type 5"			"D051296"		"Glucose Transporter Type 5"			
"292987"	"Sodium-Glucose Transporter 2"			"D051297"		"Sodium-Glucose Transporter 2"			
"292988"	"Post-Traumatic Headache"			"D051298"		"Post-Traumatic Headache"			
"292989"	"Post-Dural Puncture Headache"			"D051299"		"Post-Dural Puncture Headache"			
"292990"	"Wiskott-Aldrich Syndrome Protein Family"			"D051300"		"Wiskott-Aldrich Syndrome Protein Family"			
"292991"	"Desmoglein 2"			"D051301"		"Desmoglein 2"			
"292992"	"Paroxysmal Hemicrania"			"D051302"		"Paroxysmal Hemicrania"			
"292993"	"Trigeminal Autonomic Cephalalgias"			"D051303"		"Trigeminal Autonomic Cephalalgias"			
"292994"	"Profilins"			"D051304"		"Profilins"			
"292995"	"L-Lysine 6-Transaminase"			"D051306"		"L-Lysine 6-Transaminase"			
"292996"	"2-Aminoadipate Transaminase"			"D051307"		"2-Aminoadipate Transaminase"			
"292997"	"Glycine Transaminase"			"D051308"		"Glycine Transaminase"			
"292998"	"Wiskott-Aldrich Syndrome Protein"			"D051316"		"Wiskott-Aldrich Syndrome Protein"			
"292999"	"Wiskott-Aldrich Syndrome Protein, Neuronal"			"D051317"		"Wiskott-Aldrich Syndrome Protein, Neuronal"			
"293000"	"Mitochondrial Membranes"			"D051336"		"Mitochondrial Membranes"			
"293001"	"Chemical Terrorism"			"D051337"		"Chemical Terrorism"			
"293002"	"Cofilin 1"			"D051338"		"Cofilin 1"			
"293003"	"Actin Depolymerizing Factors"			"D051339"		"Actin Depolymerizing Factors"			
"293004"	"Cofilin 2"			"D051340"		"Cofilin 2"			
"293005"	"Dependent Ambulation"			"D051341"		"Dependent Ambulation"			
"293006"	"Actin Capping Proteins"			"D051344"		"Actin Capping Proteins"			
"293007"	"Destrin"			"D051345"		"Destrin"			
"293008"	"Mobility Limitation"			"D051346"		"Mobility Limitation"			
"293009"	"CapZ Actin Capping Protein"			"D051347"		"CapZ Actin Capping Protein"			
"293010"	"Tropomodulin"			"D051348"		"Tropomodulin"			
"293011"	"Cortactin"			"D051356"		"Cortactin"			
"293012"	"Cyclin-Dependent Kinase 2"			"D051357"		"Cyclin-Dependent Kinase 2"			
"293013"	"Cyclin-Dependent Kinase 4"			"D051358"		"Cyclin-Dependent Kinase 4"			
"293014"	"Lymphohistiocytosis, Hemophagocytic"			"D051359"		"Lymphohistiocytosis, Hemophagocytic"			
"293015"	"Cyclin-Dependent Kinase 5"			"D051360"		"Cyclin-Dependent Kinase 5"			
"293016"	"Cyclin-Dependent Kinase 6"			"D051361"		"Cyclin-Dependent Kinase 6"			
"293017"	"Actin-Related Protein 2-3 Complex"			"D051376"		"Actin-Related Protein 2-3 Complex"			
"293018"	"Actin-Related Protein 2"			"D051377"		"Actin-Related Protein 2"			
"293019"	"Actin-Related Protein 3"			"D051378"		"Actin-Related Protein 3"			
"293020"	"Mice"			"D051379"		"Mice"			
"293021"	"GRB2 Adaptor Protein"			"D051380"		"GRB2 Adaptor Protein"			
"293022"	"Rats"			"D051381"		"Rats"			
"293023"	"GRB7 Adaptor Protein"			"D051382"		"GRB7 Adaptor Protein"			
"293024"	"GRB10 Adaptor Protein"			"D051383"		"GRB10 Adaptor Protein"			
